freq	dB(S11_discrete)
2.85156250000000000E9	-1.13157098484446106E1
2.87109375000000000E9	-1.15088028100767570E1
2.89062500000000000E9	-1.16657884526301259E1
2.91015625000000000E9	-1.17875467447319870E1
2.92968750000000000E9	-1.18759351418092862E1
2.94921875000000000E9	-1.19335991142840370E1
2.96875000000000000E9	-1.19637405335909142E1
2.98828125000000000E9	-1.19698776692978992E1
3.00781250000000000E9	-1.19556253046322358E1
3.02734375000000000E9	-1.19245138533348483E1
3.04687500000000000E9	-1.18798558857107417E1
3.06640625000000000E9	-1.18246597691931266E1
3.08593750000000000E9	-1.17615844060123997E1
3.10546875000000000E9	-1.16929263063899369E1
3.12500000000000000E9	-1.16206297836549899E1
3.16406250000000000E9	-1.14712963644896004E1
3.20312500000000000E9	-1.13232153876025543E1
3.24218750000000000E9	-1.11824730156362961E1
3.28125000000000000E9	-1.10526499173223680E1
3.31054687500000000E9	-1.09636349049334458E1
3.33984375000000000E9	-1.08822299740339146E1
3.36914062500000000E9	-1.08085770646588686E1
3.39843750000000000E9	-1.07426567782146631E1
3.42773437500000000E9	-1.06843437516796924E1
3.45703125000000000E9	-1.06334466753264056E1
3.48632812500000000E9	-1.05897369025297494E1
3.51562500000000000E9	-1.05529686796775524E1
3.54492187500000000E9	-1.05228932643888973E1
3.57421875000000000E9	-1.04992686007432012E1
3.60351562500000000E9	-1.04818657603729526E1
3.63281250000000000E9	-1.04704730117744904E1
3.66210937500000000E9	-1.04648981217200099E1
3.69140625000000000E9	-1.04649693004677036E1
3.72070312500000000E9	-1.04705350589355795E1
3.75000000000000000E9	-1.04814631373244738E1
3.82812500000000000E9	-1.05359907601758018E1
3.90625000000000000E9	-1.06260926240064912E1
3.98437500000000000E9	-1.07500325743461533E1
4.06250000000000000E9	-1.09050093402007886E1
4.14062500000000000E9	-1.10852802810100326E1
4.21875000000000000E9	-1.12791905474279042E1
4.29687500000000000E9	-1.14649382251566845E1
4.37500000000000000E9	-1.16058472822889103E1
4.45312500000000000E9	-1.16484081489395019E1
4.53125000000000000E9	-1.15298719586094234E1
4.60937500000000000E9	-1.12012249545664222E1
4.68750000000000000E9	-1.06575745037099057E1
4.72656250000000000E9	-1.03195143248480492E1
4.76562500000000000E9	-9.95095347088947690E0
4.80468750000000000E9	-9.56398740364709177E0
4.84375000000000000E9	-9.17074476045181797E0
4.88281250000000000E9	-8.78241677578045810E0
4.92187500000000000E9	-8.40861298996859396E0
4.96093750000000000E9	-8.05703795880672757E0
5.00000000000000000E9	-7.73342863301045114E0
5.03906250000000000E9	-7.44167517150255264E0
5.07812500000000000E9	-7.18405353515550082E0
5.11718750000000000E9	-6.96151264255069080E0
5.15625000000000000E9	-6.77397443259961030E0
5.19531250000000000E9	-6.62061883690669184E0
5.23437500000000000E9	-6.50013674947147368E0
5.27343750000000000E9	-6.41094270109479858E0
5.31250000000000000E9	-6.35134532953602804E0
5.35156250000000000E9	-6.31967811452241790E0
5.39062500000000000E9	-6.31439549411402812E0
5.42968750000000000E9	-6.33414073801385946E0
5.46875000000000000E9	-6.37779220416791492E0
5.50781250000000000E9	-6.44449421181065052E0
5.54687500000000000E9	-6.53367803046102757E0
5.58593750000000000E9	-6.64507762932119483E0
5.62500000000000000E9	-6.77874398603077921E0
5.66406250000000000E9	-6.93506096760161395E0
5.70312500000000000E9	-7.11476504611320948E0
5.74218750000000000E9	-7.31897030183394115E0
5.78125000000000000E9	-7.54919911961509271E0
5.82031250000000000E9	-7.80741742057192933E0
5.85937500000000000E9	-8.09607078005365111E0
5.89843750000000000E9	-8.41811380983154933E0
5.93750000000000000E9	-8.77701907088122901E0
5.97005208337500015E9	-9.10710732666544054E0
6.00260416674999941E9	-9.46803108999850984E0
6.03515625012499868E9	-9.86238122180772692E0
6.06770833349999972E9	-1.02926987361000966E1
6.10026041687499987E9	-1.07612580045456063E1
6.13281250024999913E9	-1.12697673980851043E1
6.16536458362499928E9	-1.18189899617787675E1
6.19791666700000032E9	-1.24083104293195023E1
6.23046875031250025E9	-1.30353093671447540E1
6.26302083362499928E9	-1.36954446737828328E1
6.29557291693750098E9	-1.43819702171868347E1
6.32812500024999913E9	-1.50862176314249807E1
6.36067708356250172E9	-1.57983059067395448E1
6.39322916687499987E9	-1.65082175636710393E1
6.42578125018749979E9	-1.72070215362075762E1
6.45833333349999883E9	-1.78879052515849390E1
6.52343750012499868E9	-1.91815892089453333E1
6.58854166674999941E9	-2.03791767354406206E1
6.65364583337500015E9	-2.14730878105754064E1
6.71875000000000000E9	-2.24174477984935461E1
6.84895833325000147E9	-2.34284162498852044E1
6.97916666649999939E9	-2.28322218800891452E1
7.10937499974999998E9	-2.13216040095033099E1
7.23958333299999879E9	-1.97611915019536921E1
7.30468749974999998E9	-1.90699606615070927E1
7.36979166649999939E9	-1.84501966799047845E1
7.43489583325000147E9	-1.79000472497665220E1
7.50000000000000000E9	-1.74145169784258624E1
7.60416666649999939E9	-1.66810982817066611E1
7.70833333299999879E9	-1.59532890648349612E1
7.81249999950000085E9	-1.52778754803602079E1
7.91666666599999935E9	-1.47266975362655006E1
7.96874999937500128E9	-1.45286226507832006E1
8.02083333275000143E9	-1.44025687634131905E1
8.07291666612499981E9	-1.43654864155063078E1
8.12499999950000173E9	-1.44346415602398448E1
8.17708333287500189E9	-1.46264896212168960E1
8.22916666624999849E9	-1.49556702396695362E1
8.28124999962500041E9	-1.54345536861683841E1
8.33333333299999879E9	-1.60737120857313154E1
8.38541666637500072E9	-1.68834654256898853E1
8.43749999974999909E9	-1.78763807530852925E1
8.48958333312499924E9	-1.90703924907043598E1
8.54166666649999762E9	-2.04919069510157037E1
8.59374999987500132E9	-2.21768619954899604E1
8.64583333324999970E9	-2.41611276433455346E1
8.69791666662499985E9	-2.64233464487936542E1
8.75000000000000000E9	-2.86533578968192471E1
8.80208333324999970E9	-2.98179680178788686E1
8.85416666649999762E9	-2.90326772192574722E1
8.90624999974999909E9	-2.72045353674178658E1
8.95833333300000056E9	-2.53518219130964484E1
9.08854166624999849E9	-2.19292987663572791E1
9.21874999949999996E9	-1.98995017692597331E1
9.34895833275000143E9	-1.87229161587022941E1
9.47916666599999935E9	-1.80874493355495369E1
9.54427083275000143E9	-1.79107665163740681E1
9.60937499949999996E9	-1.78039569942015818E1
9.67447916624999849E9	-1.77522251580352441E1
9.73958333300000056E9	-1.77426198080106845E1
9.80468749974999909E9	-1.77633827650554599E1
9.86979166649999762E9	-1.78013014702615413E1
9.93489583324999970E9	-1.78292494992604067E1
1.00000000000000000E10	-1.77561514740264426E1
1.00260416675000008E10	-1.76415783454320652E1
1.00520833350000016E10	-1.74246110563347090E1
1.00781250025000002E10	-1.70442007156931608E1
1.01041666700000010E10	-1.64198578567708364E1
1.01171875037500003E10	-1.59884616806448987E1
1.01302083375000018E10	-1.54640675106254188E1
1.01432291712500033E10	-1.48392138909722671E1
1.01562500049999982E10	-1.41098391647211985E1
1.01692708387499997E10	-1.32760499303347235E1
1.01822916724999990E10	-1.23426052547861875E1
1.01953125062500005E10	-1.13193270314214378E1
1.02083333400000020E10	-1.02218603574159084E1
1.02148437562500005E10	-9.65216132359456935E0
1.02213541724999990E10	-9.07328885525759432E0
1.02278645887499997E10	-8.48974650279645182E0
1.02343750049999982E10	-7.90689698525021178E0
1.02408854212500011E10	-7.33105988960917809E0
1.02473958375000018E10	-6.76955673288174165E0
1.02539062537500003E10	-6.23065621552054250E0
1.02604166699999988E10	-5.72336493491521825E0
1.02636718781250003E10	-5.48449235842084803E0
1.02669270862499995E10	-5.25701574562635532E0
1.02701822943749965E10	-5.04204908842831401E0
1.02734375025000002E10	-4.84063761694990724E0
1.02766927106249994E10	-4.65373008659209475E0
1.02799479187500009E10	-4.48215148162853261E0
1.02832031268750002E10	-4.32657776244009717E0
1.02864583350000016E10	-4.18751433218174629E0
1.02897135431250009E10	-4.06527977176017075E0
1.02929687512500001E10	-3.95999608365596778E0
1.02962239593749993E10	-3.87158622027776333E0
1.02994791675000008E10	-3.79977910524424445E0
1.03027343756250001E10	-3.74412176048389878E0
1.03059895837500015E10	-3.70399760823834345E0
1.03092447918750008E10	-3.67864959447569184E0
1.03125000000000000E10	-3.66720652484499166E0
1.03157552084375004E10	-3.66871093240825630E0
1.03190104168750008E10	-3.68214689009243656E0
1.03222656253124989E10	-3.70646640806524985E0
1.03255208337500015E10	-3.74061337465820465E0
1.03287760421875019E10	-3.78354432863805590E0
1.03320312506250001E10	-3.83424568885690498E0
1.03352864590624982E10	-3.89174735339305489E0
1.03385416675000008E10	-3.95513280775549658E0
1.03450520843749993E10	-4.09619568514129462E0
1.03515625012500001E10	-4.25137067378502476E0
1.03580729181250009E10	-4.41564328245414206E0
1.03645833350000016E10	-4.58498599422226505E0
1.03710937518750002E10	-4.75624509466337297E0
1.03776041687500009E10	-4.92700852355932284E0
1.03841145856249994E10	-5.09547470714173389E0
1.03906250025000002E10	-5.26033312180161872E0
1.03971354193749965E10	-5.42066116744085846E0
1.04036458362499995E10	-5.57583821657816259E0
1.04101562531250003E10	-5.72547572258351423E0
1.04166666699999988E10	-5.86936138665818774E0
1.04296875032812486E10	-6.13965477240881619E0
1.04427083365624984E10	-6.38709883602668338E0
1.04557291698437504E10	-6.61292593272345997E0
1.04687500031250003E10	-6.81876486186819974E0
1.04817708364062523E10	-7.00638062687918062E0
1.04947916696874999E10	-7.17753065424821912E0
1.05078125029687497E10	-7.33388955933393927E0
1.05208333362499995E10	-7.47701373629002219E0
1.05468750028125013E10	-7.72912895476631867E0
1.05729166693749965E10	-7.94375180316394758E0
1.05989583359375006E10	-8.12893569523400927E0
1.06250000025000002E10	-8.29125057279715350E0
1.06770833356249994E10	-8.56800361916094566E0
1.07291666687500009E10	-8.80769906191942376E0
1.07812500018750002E10	-9.03522845645812112E0
1.08333333350000016E10	-9.27011772985009763E0
1.08854166681250009E10	-9.52829651497167696E0
1.09375000012500001E10	-9.82282327468850269E0
1.09895833343750016E10	-1.01639545367458939E1
1.10416666675000008E10	-1.05588290787243477E1
1.10937500006250001E10	-1.10109753636519625E1
1.11458333337499993E10	-1.15197931143588250E1
1.11979166668750030E10	-1.20800854830498761E1
1.12500000000000000E10	-1.26816413350623991E1
1.13020833337499993E10	-1.33088353572842366E1
1.13541666675000008E10	-1.39402889092935167E1
1.14062500012500001E10	-1.45488597095932981E1
1.14583333350000016E10	-1.51025650085816765E1
1.15104166687500009E10	-1.55672686011443528E1
1.15625000025000002E10	-1.59116198379221352E1
1.16145833362499995E10	-1.61134530512496998E1
1.16666666699999988E10	-1.61651716422764591E1
1.17708333362499995E10	-1.58648731747962102E1
1.18750000025000002E10	-1.51945163239076853E1
1.19791666687500009E10	-1.43617248593748847E1
1.20833333350000016E10	-1.35072859926594635E1
1.21354166681250009E10	-1.30973688991653892E1
1.21875000012500001E10	-1.27067868982697685E1
1.22395833343750016E10	-1.23391584228800477E1
1.22916666675000008E10	-1.19969632730754627E1
1.23437500006250001E10	-1.16818942241838886E1
1.23958333337499993E10	-1.13950910177194231E1
1.24479166668750030E10	-1.11372908761283096E1
1.25000000000000000E10	-1.09089224854988243E1
1.26041666675000008E10	-1.05409756394949206E1
1.27083333350000016E10	-1.02902127286676293E1
1.28125000025000024E10	-1.01527536223333259E1
1.29166666700000010E10	-1.01223222075247365E1
1.29552469175000007E10	-1.01365971879880590E1
1.29938271649999981E10	-1.01639292600225106E1
1.30324074125000022E10	-1.02037801962448427E1
1.30709876599999997E10	-1.02555638756506418E1
1.31674382775000010E10	-1.04328389871121385E1
1.32638888950000000E10	-1.06682282118602578E1
1.33603395124999991E10	-1.09448753958619482E1
1.34567901299999981E10	-1.12388322516610284E1
1.35532407474999994E10	-1.15168747298800489E1
1.36496913650000007E10	-1.17372745586877203E1
1.37461419824999975E10	-1.18576159828806560E1
1.38425925999999988E10	-1.18518174817087951E1
1.39004629699999982E10	-1.17903343510123126E1
1.39583333400000020E10	-1.16972733438228693E1
1.40162037099999948E10	-1.15903001703937769E1
1.40740740800000030E10	-1.14937517403099898E1
1.41319444499999980E10	-1.14390660730525773E1
1.41898148199999996E10	-1.14667734237747188E1
1.42476851899999990E10	-1.16312128787597291E1
1.43055555599999984E10	-1.20093880848118051E1
1.43344907449999992E10	-1.23123463162019453E1
1.43634259300000000E10	-1.27155739893092012E1
1.43923611150000008E10	-1.32425675913719720E1
1.44212962999999994E10	-1.39216057030279994E1
1.44502314850000002E10	-1.47850376516059900E1
1.44791666700000010E10	-1.58645993450148293E1
1.45081018550000018E10	-1.71739214203641954E1
1.45370370400000004E10	-1.86525688614849972E1
1.45659722250000012E10	-2.00245760166463560E1
1.45949074100000020E10	-2.06655385126909064E1
1.46238425950000028E10	-2.00820107082985722E1
1.46527777800000036E10	-1.86494796790336048E1
1.46817129650000000E10	-1.70242779863291238E1
1.47106481500000008E10	-1.55314669898893909E1
1.47395833350000016E10	-1.42518608909470768E1
1.47685185200000046E10	-1.31780563266639605E1
1.47974537050000032E10	-1.22804074580513212E1
1.48263888899999996E10	-1.15278666595850510E1
1.48553240750000026E10	-1.08935149783707774E1
1.48842592600000012E10	-1.03553929396076017E1
1.49131944449999976E10	-9.89600618430281287E0
1.49421296300000006E10	-9.50155611694643554E0
1.49710648150000014E10	-9.16121016004353450E0
1.50000000000000000E10	-8.86649074696419248E0


