        Frequency / GHz                S1,1 (1)/abs,dB
               25.945601                      -8.5709892
                  25.972                      -8.5257017
                 25.9984                      -8.4819544
               26.024799                      -8.4399398
               26.051201                      -8.3998657
                 26.0776                      -8.3619576
                  26.104                      -8.3264605
                 26.1304                      -8.2936386
               26.156799                      -8.2637701
               26.183201                      -8.2371515
                 26.2096                      -8.2140917
                  26.236                      -8.1949137
                 26.2624                      -8.1799485
               26.288799                      -8.1695327
               26.315201                      -8.1640101
                 26.3416                      -8.1637247
                  26.368                      -8.1690158
                 26.3944                      -8.1802211
               26.420799                      -8.1976653
               26.447201                      -8.2216641
                 26.4736                      -8.2525136
                    26.5                      -8.2904921

        Frequency / GHz                S1,1 (8)/abs,dB
----------------------------------------------------------------------
                     0.1                     -0.27034973
              0.12639999                     -0.25701863
              0.15279999                     -0.24100641
              0.17919999                     -0.22256709
              0.20559999                     -0.20198757
              0.23199999                     -0.17958436
              0.25839999                     -0.15569519
              0.28479999                     -0.13067418
              0.31119999                     -0.10488476
              0.33759999                    -0.078691827
              0.36399999                    -0.052459718
              0.39039999                    -0.026542127
              0.41679999                   -0.0012812303
              0.44319999                     0.022998434
              0.46959999                     0.045994398
              0.49599999                     0.067428163
              0.52240002                     0.087047456
              0.54879999                      0.10463018
              0.57520002                      0.11998317
              0.60159999                      0.13294747
              0.62800002                      0.14339645
              0.65439999                      0.15123305
              0.68080002                      0.15639883
              0.70719999                      0.15886472
              0.73360002                      0.15863467
              0.75999999                      0.15574548
              0.78640002                      0.15026311
              0.81279999                      0.14228773
              0.83920002                      0.13194049
              0.86559999                      0.11937362
              0.89200002                      0.10476622
              0.91839999                     0.088314054
              0.94480002                     0.070238125
              0.97119999                     0.050773004
              0.99760002                     0.030170724
                   1.024                    0.0086923536
                  1.0504                    -0.013393873
                  1.0768                    -0.035815003
                  1.1032                    -0.058297736
                  1.1296                     -0.08057373
                   1.156                     -0.10238208
                  1.1824                     -0.12347595
                  1.2088                     -0.14362142
                  1.2352                     -0.16260842
                  1.2616                     -0.18024804
                   1.288                     -0.19637808
                  1.3144                     -0.21086674
                  1.3408                     -0.22361275
                  1.3672                     -0.23454781
                  1.3936                     -0.24363824
                    1.42                     -0.25088259
                  1.4464                     -0.25631418
                  1.4728                     -0.25999881
                  1.4992                     -0.26203097
                  1.5256                     -0.26253564
                   1.552                     -0.26166137
                  1.5784                     -0.25958079
                  1.6048                     -0.25648403
                  1.6312                     -0.25257753
                  1.6576                     -0.24807846
                   1.684                     -0.24321363
                  1.7104                     -0.23821411
                  1.7368                     -0.23331012
                  1.7632                     -0.22873265
                  1.7896                      -0.2247068
                   1.816                      -0.2214485
                  1.8424                     -0.21916716
                  1.8688                     -0.21805733
                  1.8952                     -0.21830305
                  1.9216                     -0.22006967
                   1.948                     -0.22351017
                  1.9744                     -0.22875808
               2.0007999                     -0.23593143
                  2.0272                      -0.2451307
               2.0536001                     -0.25643697
               2.0799999                      -0.2699155
                  2.1064                      -0.2856119
               2.1328001                     -0.30355811
                  2.1592                     -0.32376662
                  2.1856                     -0.34623531
               2.2119999                     -0.37094812
                  2.2384                     -0.39787242
               2.2648001                     -0.42696474
               2.2911999                     -0.45816871
                  2.3176                     -0.49141713
               2.3440001                     -0.52663185
                  2.3704                     -0.56372916
                  2.3968                     -0.60261352
               2.4231999                     -0.64318847
                  2.4496                     -0.68534928
               2.4760001                     -0.72899012
               2.5023999                      -0.7740041
                  2.5288                     -0.82028093
               2.5552001                     -0.86771424
                  2.5816                     -0.91620097
                   2.608                     -0.96563955
               2.6343999                      -1.0159336
                  2.6608                      -1.0669956
               2.6872001                      -1.1187424
               2.7135999                      -1.1711024
                    2.74                      -1.2240107
               2.7664001                      -1.2774129
               2.7927999                      -1.3312668
                  2.8192                      -1.3855382
               2.8455999                      -1.4402043
                   2.872                      -1.4952548
               2.8984001                      -1.5506871
               2.9247999                      -1.6065103
                  2.9512                       -1.662742
               2.9776001                      -1.7194063
               3.0039999                      -1.7765368
                  3.0304                      -1.8341702
               3.0567999                      -1.8923485
                  3.0832                      -1.9511148
               3.1096001                      -2.0105148
               3.1359999                      -2.0705894
                  3.1624                      -2.1313802
               3.1888001                       -2.192918
               3.2151999                      -2.2552323
                  3.2416                      -2.3183373
               3.2679999                      -2.3822382
                  3.2944                      -2.4469258
               3.3208001                       -2.512376
               3.3471999                      -2.5785446
                  3.3736                      -2.6453704
               3.4000001                      -2.7127708
               3.4263999                      -2.7806418
                  3.4528                      -2.8488554
               3.4791999                      -2.9172612
                  3.5056                      -2.9856848
               3.5320001                      -3.0539269
               3.5583999                      -3.1217682
                  3.5848                      -3.1889673
               3.6112001                      -3.2552605
               3.6375999                        -3.32037
                   3.664                      -3.3840037
               3.6903999                      -3.4458567
                  3.7168                      -3.5056231
               3.7432001                      -3.5629917
               3.7695999                      -3.6176568
                   3.796                       -3.669325
               3.8224001                      -3.7177169
               3.8487999                      -3.7625788
                  3.8752                       -3.803681
               3.9015999                      -3.8408343
                   3.928                      -3.8738847
               3.9544001                       -3.902723
               3.9807999                      -3.9272901
               4.0071998                      -3.9475757
               4.0335999                      -3.9636205
               4.0599999                      -3.9755208
                  4.0864                      -3.9834186
               4.1128001                      -3.9875095
               4.1392002                       -3.988031
               4.1655998                      -3.9852607
               4.1919999                      -3.9795161
                  4.2184                      -3.9711406
               4.2448001                       -3.960502
               4.2712002                      -3.9479869
               4.2975998                        -3.93399
               4.3239999                      -3.9189133
                  4.3504                      -3.9031582
               4.3768001                      -3.8871165
               4.4032001                      -3.8711708
               4.4295998                      -3.8556857
               4.4559999                      -3.8410094
               4.4823999                      -3.8274643
                  4.5088                      -3.8153487
               4.5352001                      -3.8049336
               4.5616002                      -3.7964621
               4.5879998                      -3.7901437
               4.6143999                      -3.7861625
                  4.6408                      -3.7846681
               4.6672001                      -3.7857816
               4.6936002                       -3.789593
               4.7199998                      -3.7961627
               4.7463999                      -3.8055251
                  4.7728                      -3.8176851
               4.7992001                      -3.8326218
               4.8256001                      -3.8502905
               4.8520002                      -3.8706234
               4.8783998                      -3.8935335
               4.9047999                      -3.9189147
                  4.9312                       -3.946642
               4.9576001                      -3.9765771
               4.9840002                       -4.008571
               5.0103998                      -4.0424643
               5.0367999                      -4.0780896
                  5.0632                      -4.1152761
               5.0896001                      -4.1538515
               5.1160002                      -4.1936427
               5.1423998                      -4.2344807
               5.1687999                      -4.2762022
                  5.1952                      -4.3186535
               5.2216001                      -4.3616885
               5.2480001                      -4.4051778
               5.2744002                      -4.4490013
               5.3007998                      -4.4930611
               5.3271999                      -4.5372713
                  5.3536                      -4.5815668
               5.3800001                      -4.6259019
               5.4064002                      -4.6702516
               5.4327998                      -4.7146067
               5.4591999                      -4.7589821
                  5.4856                      -4.8034077
               5.5120001                      -4.8479369
               5.5384002                      -4.8926335
               5.5647998                      -4.9375828
               5.5911999                      -4.9828834
                  5.6176                      -5.0286463
               5.6440001                      -5.0749948
               5.6704001                      -5.1220636
               5.6968002                      -5.1699955
               5.7231998                      -5.2189408
               5.7495999                      -5.2690561
                   5.776                      -5.3205032
               5.8024001                       -5.373448
               5.8288002                      -5.4280576
               5.8551998                      -5.4845033
               5.8815999                      -5.5429552
                   5.908                      -5.6035856
               5.9344001                      -5.6665669
               5.9608002                      -5.7320674
               5.9871998                      -5.8002596
               6.0135999                      -5.8713117
                    6.04                      -5.9453912
               6.0664001                      -6.0226623
               6.0928001                      -6.1032894
               6.1192002                      -6.1874328
               6.1455998                      -6.2752514
               6.1719999                      -6.3668994
                  6.1984                      -6.4625279
               6.2248001                      -6.5622831
               6.2512002                       -6.666306
               6.2775998                      -6.7747319
               6.3039999                       -6.887687
                  6.3304                      -7.0052918
               6.3568001                      -7.1276521
               6.3832002                      -7.2548644
               6.4095998                      -7.3870106
               6.4359999                      -7.5241547
                  6.4624                       -7.666343
                  6.4888                       -7.813599
               6.5152001                      -7.9659214
               6.5416002                      -8.1232783
               6.5679998                      -8.2856073
               6.5943999                      -8.4528078
                  6.6208                      -8.6247388
               6.6472001                      -8.8012122
               6.6736002                      -8.9819882
               6.6999998                      -9.1667726
               6.7263999                       -9.355208
                  6.7528                      -9.5468719
               6.7792001                      -9.7412688
               6.8056002                      -9.9378278
               6.8319998                      -10.135899
               6.8583999                      -10.334752
                  6.8848                       -10.53357
                  6.9112                      -10.731458
               6.9376001                      -10.927445
               6.9640002                      -11.120486
               6.9903998                      -11.309477
               7.0167999                      -11.493269
                  7.0432                      -11.670681
               7.0696001                       -11.84053
               7.0960002                      -12.001647
               7.1223998                      -12.152912
               7.1487999                       -12.29328
                  7.1752                      -12.421807
               7.2016001                      -12.537685
               7.2280002                       -12.64026
               7.2543998                      -12.729053
               7.2807999                      -12.803775
                  7.3072                      -12.864327
                  7.3336                      -12.910803
               7.3600001                      -12.943481
               7.3864002                      -12.962805
               7.4127998                      -12.969364
               7.4391999                      -12.963875
                  7.4656                      -12.947151
               7.4920001                      -12.920082
               7.5184002                      -12.883608
               7.5447998                      -12.838704
               7.5711999                      -12.786358
                  7.5976                      -12.727561
               7.6240001                      -12.663294
               7.6504002                      -12.594527
               7.6767998                      -12.522211
               7.7031999                      -12.447278
                  7.7296                      -12.370639
                   7.756                      -12.293194
               7.7824001                      -12.215826
               7.8088002                      -12.139408
               7.8351998                      -12.064808
               7.8615999                      -11.992889
                   7.888                      -11.924515
               7.9144001                      -11.860553
               7.9408002                      -11.801877
               7.9671998                      -11.749373
               7.9935999                      -11.703931
               8.0200005                      -11.666465
               8.0464001                      -11.637902
               8.0727997                      -11.619192
               8.0992002                      -11.611313
               8.1255999                      -11.615271
               8.1520004                      -11.632115
                  8.1784                      -11.662934
               8.2047997                      -11.708876
               8.2312002                      -11.771151
               8.2575998                      -11.851048
               8.2840004                      -11.949951
                  8.3104                      -12.069363
               8.3367996                      -12.210919
               8.3632002                      -12.376427
               8.3895998                      -12.567896
               8.4160004                       -12.78759
                  8.4424                      -13.038074
               8.4687996                      -13.322298
               8.4952002                       -13.64368
               8.5215998                       -14.00623
               8.5480003                      -14.414709
               8.5743999                      -14.874831
               8.6007996                       -15.39355
               8.6272001                      -15.979439
               8.6535997                      -16.643215
               8.6800003                       -17.39846
               8.7063999                      -18.262612
               8.7327995                      -19.258252
               8.7592001                      -20.414522
               8.7855997                      -21.767609
               8.8120003                      -23.355595
               8.8383999                      -25.188578
               8.8648005                      -27.125759
               8.8912001                      -28.544704
               8.9175997                      -28.378317
               8.9440002                      -26.688839
               8.9703999                      -24.550623
               8.9968004                      -22.537876
                  9.0232                      -20.771914
               9.0495996                      -19.238225
               9.0760002                      -17.898339
               9.1023998                      -16.716506
               9.1288004                       -15.66408
                  9.1552                      -14.718886
               9.1815996                      -13.863792
               9.2080002                      -13.085443
               9.2343998                      -12.373292
               9.2608004                      -11.718901
                  9.2872                      -11.115423
               9.3135996                      -10.557231
               9.3400002                      -10.039646
               9.3663998                      -9.5587318
               9.3928003                      -9.1111419
               9.4191999                      -8.6940064
               9.4455996                      -8.3048335
               9.4720001                       -7.941447
               9.4983997                      -7.6019307
               9.5248003                      -7.2845767
               9.5511999                      -6.9878602
               9.5775995                      -6.7104033
               9.6040001                      -6.4509556
               9.6303997                      -6.2083744
               9.6568003                      -5.9816091
               9.6831999                      -5.7696882
               9.7096004                      -5.5717071
               9.7360001                      -5.3868233
               9.7623997                      -5.2142471
               9.7888002                      -5.0532347
               9.8151999                      -4.9030857
               9.8416004                      -4.7631374
                   9.868                      -4.6327652
               9.8943996                      -4.5113753
               9.9208002                        -4.39841
               9.9471998                      -4.2933387
               9.9736004                       -4.195665
                      10                      -4.1049214
                 10.0264                      -4.0206702
                 10.0528                      -3.9425074
                 10.0792                      -3.8700578
                 10.1056                      -3.8029788
                  10.132                      -3.7409587
                 10.1584                      -3.6837212
                 10.1848                      -3.6310201
                 10.2112                      -3.5826424
                 10.2376                      -3.5384076
                  10.264                      -3.4981696
                 10.2904                      -3.4618097
                 10.3168                      -3.4292443
                 10.3432                       -3.400415
                 10.3696                      -3.3752928
                  10.396                      -3.3538748
                 10.4224                      -3.3361795
                 10.4488                      -3.3222498
                 10.4752                      -3.3121442
                 10.5016                      -3.3059398
                  10.528                      -3.3037254
                 10.5544                      -3.3056002
                 10.5808                      -3.3116719
                 10.6072                      -3.3220514
                 10.6336                      -3.3368517
                   10.66                      -3.3561851
                 10.6864                      -3.3801588
                 10.7128                      -3.4088738
                 10.7392                      -3.4424196
                 10.7656                      -3.4808765
                  10.792                      -3.5243066
                 10.8184                      -3.5727558
                 10.8448                      -3.6262503
                 10.8712                      -3.6847919
                 10.8976                      -3.7483586
                  10.924                      -3.8168985
                 10.9504                       -3.890335
                 10.9768                      -3.9685495
                 11.0032                      -4.0513953
                 11.0296                      -4.1386849
                  11.056                      -4.2301921
                 11.0824                       -4.325647
                 11.1088                      -4.4247346
                 11.1352                      -4.5270969
                 11.1616                      -4.6323225
                  11.188                      -4.7399557
                 11.2144                       -4.849492
                 11.2408                      -4.9603755
                 11.2672                      -5.0720063
                 11.2936                      -5.1837379
                   11.32                      -5.2948867
                 11.3464                       -5.404735
                 11.3728                      -5.5125363
                 11.3992                       -5.617529
                 11.4256                      -5.7189437
                  11.452                      -5.8160184
                 11.4784                       -5.908009
                 11.5048                      -5.9942098
                 11.5312                       -6.073963
                 11.5576                      -6.1466769
                  11.584                      -6.2118405
                 11.6104                      -6.2690349
                 11.6368                      -6.3179485
                 11.6632                      -6.3583761
                 11.6896                      -6.3902338
                  11.716                      -6.4135517
                 11.7424                      -6.4284778
                 11.7688                      -6.4352656
                 11.7952                      -6.4342687
                 11.8216                      -6.4259282
                  11.848                      -6.4107594
                 11.8744                      -6.3893345
                 11.9008                      -6.3622703
                 11.9272                      -6.3302112
                 11.9536                      -6.2938149
                   11.98                      -6.2537386
                 12.0064                      -6.2106306
                 12.0328                      -6.1651141
                 12.0592                      -6.1177858
                 12.0856                      -6.0692044
                  12.112                      -6.0198865
                 12.1384                      -5.9703058
                 12.1648                      -5.9208842
                 12.1912                      -5.8720003
                 12.2176                      -5.8239831
                  12.244                      -5.7771096
                 12.2704                      -5.7316127
                 12.2968                      -5.6876806
                 12.3232                      -5.6454575
                 12.3496                       -5.605042
                  12.376                      -5.5664972
                 12.4024                      -5.5298523
                 12.4288                      -5.4950954
                 12.4552                      -5.4621881
                 12.4816                      -5.4310604
                  12.508                      -5.4016182
                 12.5344                      -5.3737429
                 12.5608                      -5.3472944
                 12.5872                      -5.3221173
                 12.6136                       -5.298037
                   12.64                      -5.2748727
                 12.6664                      -5.2524322
                 12.6928                      -5.2305167
                 12.7192                      -5.2089282
                 12.7456                      -5.1874667
                  12.772                      -5.1659396
                 12.7984                      -5.1441594
                 12.8248                       -5.121948
                 12.8512                      -5.0991428
                 12.8776                      -5.0755984
                  12.904                      -5.0511818
                 12.9304                      -5.0257879
                 12.9568                       -4.999327
                 12.9832                       -4.971736
                 13.0096                      -4.9429756
                  13.036                      -4.9130295
                 13.0624                      -4.8819072
                 13.0888                      -4.8496392
                 13.1152                       -4.816281
                 13.1416                      -4.7819071
                  13.168                      -4.7466129
                 13.1944                      -4.7105084
                 13.2208                      -4.6737192
                 13.2472                      -4.6363825
                 13.2736                      -4.5986448
                    13.3                      -4.5606564
                 13.3264                      -4.5225744
                 13.3528                      -4.4845531
                 13.3792                      -4.4467454
                 13.4056                       -4.409301
                  13.432                      -4.3723608
                 13.4584                      -4.3360578
                 13.4848                      -4.3005122
                 13.5112                      -4.2658362
                 13.5376                      -4.2321232
                  13.564                      -4.1994553
                 13.5904                      -4.1678995
                 13.6168                      -4.1375035
                 13.6432                      -4.1083059
                 13.6696                      -4.0803243
                  13.696                       -4.053564
                 13.7224                      -4.0280154
                 13.7488                      -4.0036561
                 13.7752                      -3.9804507
                 13.8016                      -3.9583559
                  13.828                      -3.9373158
                 13.8544                      -3.9172671
                 13.8808                      -3.8981438
                 13.9072                       -3.879873
                 13.9336                      -3.8623818
                   13.96                      -3.8455946
                 13.9864                      -3.8294403
                 14.0128                      -3.8138498
                 14.0392                      -3.7987599
                 14.0656                      -3.7841136
                  14.092                      -3.7698623
                 14.1184                      -3.7559667
                 14.1448                       -3.742398
                 14.1712                      -3.7291389
                 14.1976                       -3.716182
                  14.224                       -3.703531
                 14.2504                      -3.6912053
                 14.2768                      -3.6792299
                 14.3032                      -3.6676403
                 14.3296                      -3.6564849
                  14.356                      -3.6458168
                 14.3824                      -3.6356962
                 14.4088                      -3.6261888
                 14.4352                      -3.6173612
                 14.4616                      -3.6092851
                  14.488                      -3.6020266
                 14.5144                      -3.5956526
                 14.5408                      -3.5902248
                 14.5672                      -3.5857986
                 14.5936                      -3.5824194
                   14.62                      -3.5801269
                 14.6464                      -3.5789457
                 14.6728                      -3.5788892
                 14.6992                      -3.5799582
                 14.7256                      -3.5821383
                  14.752                      -3.5853981
                 14.7784                      -3.5896937
                 14.8048                      -3.5949651
                 14.8312                       -3.601136
                 14.8576                      -3.6081167
                  14.884                         -3.6158
                 14.9104                      -3.6240711
                 14.9368                       -3.632799
                 14.9632                      -3.6418481
                 14.9896                      -3.6510689
                  15.016                      -3.6603126
                 15.0424                      -3.6694238
                 15.0688                      -3.6782478
                 15.0952                      -3.6866341
                 15.1216                      -3.6944349
                  15.148                       -3.701514
                 15.1744                      -3.7077442
                 15.2008                      -3.7130139
                 15.2272                      -3.7172291
                 15.2536                      -3.7203139
                   15.28                      -3.7222139
                 15.3064                      -3.7228992
                 15.3328                      -3.7223623
                 15.3592                      -3.7206236
                 15.3856                      -3.7177252
                  15.412                      -3.7137397
                 15.4384                      -3.7087595
                 15.4648                      -3.7029063
                 15.4912                      -3.6963183
                 15.5176                      -3.6891583
                  15.544                      -3.6816073
                 15.5704                      -3.6738609
                 15.5968                      -3.6661285
                 15.6232                      -3.6586304
                 15.6496                      -3.6515946
                  15.676                      -3.6452554
                 15.7024                      -3.6398489
                 15.7288                      -3.6356114
                 15.7552                      -3.6327776
                 15.7816                      -3.6315792
                  15.808                      -3.6322383
                 15.8344                      -3.6349708
                 15.8608                      -3.6399829
                 15.8872                      -3.6474721
                 15.9136                      -3.6576188
                   15.94                      -3.6705956
                 15.9664                      -3.6865582
                 15.9928                      -3.7056513
               16.019199                      -3.7280029
               16.045601                      -3.7537286
               16.072001                      -3.7829283
                 16.0984                      -3.8156863
                 16.1248                      -3.8520775
               16.151199                      -3.8921586
               16.177601                      -3.9359745
                  16.204                      -3.9835577
                 16.2304                      -4.0349296
                 16.2568                      -4.0900968
               16.283199                      -4.1490578
               16.309601                      -4.2118012
                  16.336                      -4.2783047
                 16.3624                      -4.3485377
                 16.3888                      -4.4224612
               16.415199                      -4.5000313
               16.441601                      -4.5811978
                  16.468                      -4.6659025
                 16.4944                      -4.7540857
                 16.5208                      -4.8456836
               16.547199                       -4.940629
               16.573601                      -5.0388565
                    16.6                      -5.1402953
                 16.6264                      -5.2448769
                 16.6528                      -5.3525366
               16.679199                      -5.4632085
               16.705601                      -5.5768297
                  16.732                      -5.6933419
                 16.7584                      -5.8126883
                 16.7848                      -5.9348215
               16.811199                      -6.0596959
               16.837601                      -6.1872724
                  16.864                      -6.3175181
                 16.8904                      -6.4504075
                 16.9168                      -6.5859204
               16.943199                      -6.7240441
               16.969601                       -6.864773
                  16.996                      -7.0081064
                 17.0224                      -7.1540542
                 17.0488                      -7.3026273
               17.075199                      -7.4538449
               17.101601                      -7.6077332
                  17.128                      -7.7643207
                 17.1544                       -7.923638
               17.180799                      -8.0857238
               17.207199                      -8.2506139
               17.233601                      -8.4183472
                   17.26                      -8.5889626
                 17.2864                      -8.7624971
               17.312799                      -8.9389839
               17.339199                      -9.1184524
               17.365601                      -9.3009225
                  17.392                        -9.48641
                 17.4184                      -9.6749136
               17.444799                      -9.8664227
               17.471201                      -10.060907
               17.497601                      -10.258315
                  17.524                      -10.458577
                 17.5504                      -10.661582
               17.576799                        -10.8672
               17.603201                      -11.075246
               17.629601                        -11.2855
                  17.656                      -11.497685
                 17.6824                      -11.711459
               17.708799                      -11.926413
               17.735201                      -12.142057
                 17.7616                      -12.357808
                  17.788                      -12.572985
                 17.8144                      -12.786796
               17.840799                      -12.998322
               17.867201                      -13.206518
                 17.8936                      -13.410199
                   17.92                      -13.608042
                 17.9464                      -13.798585
               17.972799                      -13.980237
               17.999201                      -14.151292
                 18.0256                      -14.309959
                  18.052                      -14.454398
                 18.0784                      -14.582762
               18.104799                      -14.693269
               18.131201                      -14.784252
                 18.1576                      -14.854239
                  18.184                       -14.90202
                 18.2104                      -14.926706
               18.236799                      -14.927784
               18.263201                      -14.905142
                 18.2896                      -14.859082
                  18.316                      -14.790305
                 18.3424                       -14.69988
               18.368799                      -14.589183
               18.395201                      -14.459845
                 18.4216                      -14.313674
                  18.448                      -14.152584
                 18.4744                      -13.978537
               18.500799                      -13.793477
               18.527201                      -13.599292
                 18.5536                      -13.397771
                   18.58                      -13.190584
                 18.6064                      -12.979263
               18.632799                        -12.7652
               18.659201                      -12.549637
                 18.6856                      -12.333675
                  18.712                      -12.118283
                 18.7384                      -11.904303
               18.764799                       -11.69246
               18.791201                      -11.483374
                 18.8176                      -11.277573
                  18.844                      -11.075495
               18.870399                      -10.877509
               18.896799                      -10.683913
               18.923201                      -10.494948
                 18.9496                      -10.310803
                  18.976                      -10.131623
               19.002399                      -9.9575104
               19.028799                      -9.7885347
               19.055201                      -9.6247334
                 19.0816                      -9.4661154
                  19.108                      -9.3126659
               19.134399                      -9.1643488
               19.160801                      -9.0211076
               19.187201                      -8.8828659
                 19.2136                      -8.7495369
                   19.24                      -8.6210116
               19.266399                       -8.497175
               19.292801                      -8.3778938
               19.319201                      -8.2630279
                 19.3456                      -8.1524225
                  19.372                      -8.0459171
               19.398399                      -7.9433404
               19.424801                      -7.8445134
                 19.4512                      -7.7492512
                 19.4776                      -7.6573608
                  19.504                       -7.568644
               19.530399                      -7.4829014
               19.556801                      -7.3999264
                 19.5832                       -7.319511
                 19.6096                       -7.241447
                  19.636                      -7.1655254
               19.662399                      -7.0915377
               19.688801                      -7.0192778
                 19.7152                      -6.9485464
                 19.7416                      -6.8791451
                  19.768                      -6.8108837
               19.794399                      -6.7435815
               19.820801                       -6.677064
                 19.8472                      -6.6111688
                 19.8736                       -6.545747
                    19.9                      -6.4806585
               19.926399                      -6.4157791
               19.952801                      -6.3510011
                 19.9792                       -6.286229
                 20.0056                      -6.2213829
                  20.032                      -6.1564022
               20.058399                      -6.0912401
               20.084801                       -6.025866
                 20.1112                      -5.9602657
                 20.1376                        -5.89444
                  20.164                      -5.8284036
               20.190399                       -5.762186
               20.216801                      -5.6958294
                 20.2432                      -5.6293861
                 20.2696                      -5.5629202
                  20.296                      -5.4965046
