        Frequency / GHz                S1,1/abs,dB
                  12.594                      -20.314522
                  12.611                      -20.366326
                  12.628                      -20.410173
                  12.645                      -20.445179
                  12.662                       -20.47048
                  12.679                      -20.485259
                  12.696                      -20.488757
                  12.713                       -20.48031
                   12.73                      -20.459358
                  12.747                      -20.425459
                  12.764                      -20.378324
                  12.781                      -20.317804
                  12.798                      -20.243911
                  12.815                      -20.156815
                  12.832                      -20.056836
                  12.849                      -19.944437
                  12.866                      -19.820205
                  12.883                      -19.684837
                    12.9                       -19.53912
                  12.917                      -19.383907
                  12.934                      -19.220095
                  12.951                       -19.04861
                  12.968                      -18.870379
                  12.985                      -18.686327
                  13.002                      -18.497348
                  13.019                      -18.304306
                  13.036                      -18.108021
                  13.053                      -17.909259
                   13.07                      -17.708738
                  13.087                       -17.50712
                  13.104                      -17.305006
                  13.121                      -17.102945
                  13.138                      -16.901433
                  13.155                      -16.700912
                  13.172                      -16.501775
                  13.189                       -16.30437
                  13.206                      -16.109004
                  13.223                      -15.915943
                   13.24                      -15.725416
                  13.257                      -15.537625
                  13.274                      -15.352735
                  13.291                      -15.170889
                  13.308                      -14.992206
                  13.325                      -14.816781
                  13.342                      -14.644691
                  13.359                      -14.475995
                  13.376                      -14.310736
                  13.393                      -14.148947
                   13.41                      -13.990644
                  13.427                      -13.835835
                  13.444                      -13.684517
                  13.461                      -13.536679
                  13.478                      -13.392302
                  13.495                      -13.251362
                  13.512                      -13.113825
                  13.529                      -12.979656
                  13.546                      -12.848812
                  13.563                       -12.72125
                   13.58                      -12.596918
                  13.597                      -12.475765
                  13.614                      -12.357735
                  13.631                      -12.242769
                  13.648                      -12.130807
                  13.665                      -12.021788
                  13.682                      -11.915645
                  13.699                      -11.812317
                  13.716                      -11.711731
                  13.733                      -11.613825
                   13.75                      -11.518524
                  13.767                      -11.425761
                  13.784                      -11.335466
                  13.801                      -11.247566
                  13.818                      -11.161988
                  13.835                      -11.078661
                  13.852                      -10.997514
                  13.869                      -10.918472
                  13.886                      -10.841463
                  13.903                      -10.766416
                   13.92                      -10.693255
                  13.937                       -10.62191
                  13.954                      -10.552309
                  13.971                      -10.484383
                  13.988                      -10.418057
                  14.005                      -10.353266
                  14.022                      -10.289935
                  14.039                      -10.228001
                  14.056                      -10.167395
                  14.073                      -10.108051
                   14.09                      -10.049905
                  14.107                       -9.992891
                  14.124                      -9.9369511
                  14.141                      -9.8820225
                  14.158                      -9.8280468
                  14.175                      -9.7749685
                  14.192                      -9.7227313
                  14.209                      -9.6712825
                  14.226                      -9.6205711
                  14.243                      -9.5705497
                   14.26                      -9.5211708
                  14.277                      -9.4723892
                  14.294                      -9.4241655
                  14.311                      -9.3764584
                  14.328                      -9.3292304
                  14.345                      -9.2824493
                  14.362                      -9.2360813
                  14.379                      -9.1900972
                  14.396                       -9.144472
                  14.413                      -9.0991793
                   14.43                      -9.0541988
                  14.447                      -9.0095119
                  14.464                      -8.9651011
                  14.481                      -8.9209527
                  14.498                      -8.8770568
                  14.515                      -8.8334019
                  14.532                      -8.7899835
                  14.549                      -8.7467974
                  14.566                      -8.7038413
                  14.583                      -8.6611158
                    14.6                      -8.6186229
                  14.617                      -8.5763674
                  14.634                      -8.5343568
                  14.651                      -8.4925978
                  14.668                      -8.4511042
                  14.685                       -8.409884
                  14.702                      -8.3689538
                  14.719                      -8.3283279
                  14.736                      -8.2880234
                  14.753                      -8.2480587
                   14.77                      -8.2084536
                  14.787                      -8.1692283
                  14.804                      -8.1304054
                  14.821                      -8.0920081
                  14.838                        -8.05406
                  14.855                      -8.0165866
                  14.872                      -7.9796145
                  14.889                      -7.9431691
                  14.906                      -7.9072797
                  14.923                      -7.8719727
                   14.94                      -7.8372794
                  14.957                       -7.803228
                  14.974                      -7.7698489
                  14.991                      -7.7371732
                  15.008                      -7.7052331
                  15.025                      -7.6740595
                  15.042                      -7.6436842
                  15.059                      -7.6141427
                  15.076                      -7.5854666
                  15.093                      -7.5576896
                   15.11                      -7.5308479
                  15.127                      -7.5049748
                  15.144                      -7.4801055
                  15.161                      -7.4562769
                  15.178                      -7.4335247
                  15.195                      -7.4118862
                  15.212                      -7.3913975
                  15.229                      -7.3720974
                  15.246                      -7.3540242
                  15.263                      -7.3372167
                   15.28                      -7.3217142
                  15.297                      -7.3075571
                  15.314                       -7.294786
                  15.331                       -7.283442
                  15.348                      -7.2735676
                  15.365                      -7.2652049
                  15.382                       -7.258397
                  15.399                      -7.2531895
                  15.416                      -7.2496251
                  15.433                      -7.2477508
                   15.45                      -7.2476126
                  15.467                      -7.2492587
                  15.484                      -7.2527362
                  15.501                      -7.2580948
                  15.518                      -7.2653848
                  15.535                      -7.2746569
                  15.552                      -7.2859637
                  15.569                      -7.2993579
                  15.586                      -7.3148936
                  15.603                      -7.3326269
                   15.62                      -7.3526155
                  15.637                      -7.3749148
                  15.654                      -7.3995869
                  15.671                      -7.4266917
                  15.688                      -7.4562895
                  15.705                      -7.4884463
                  15.722                      -7.5232265
                  15.739                      -7.5606973
                  15.756                       -7.600928
                  15.773                       -7.643988
                   15.79                      -7.6899509
                  15.807                      -7.7388908
                  15.824                      -7.7908848
                  15.841                      -7.8460124
                  15.858                      -7.9043556
                  15.875                      -7.9659968
                  15.892                      -8.0310243
                  15.909                      -8.0995281
                  15.926                      -8.1716002
                  15.943                      -8.2473382
                   15.96                      -8.3268401
                  15.977                      -8.4102116
                  15.994                      -8.4975591
                  16.011                      -8.5889942
                  16.028                      -8.6846329
                  16.045                      -8.7845985
                  16.062                      -8.8890154
                  16.079                      -8.9980172
               16.096001                      -9.1117405
               16.113001                      -9.2303317
               16.129999                       -9.353941
               16.146999                      -9.4827279
                  16.164                      -9.6168602
                  16.181                      -9.7565127
                  16.198                      -9.9018707
                  16.215                      -10.053131
                  16.232                      -10.210497
               16.249001                      -10.374188
               16.266001                      -10.544435
               16.283001                       -10.72148
               16.299999                      -10.905585
               16.316999                      -11.097021
                  16.334                      -11.296083
                  16.351                      -11.503082
                  16.368                      -11.718346
                  16.385                       -11.94223
                  16.402                      -12.175107
               16.419001                      -12.417378
               16.436001                      -12.669469
               16.452999                      -12.931834
               16.469999                      -13.204957
                  16.487                      -13.489351
                  16.504                      -13.785561
                  16.521                      -14.094163
                  16.538                      -14.415761
                  16.555                      -14.750985
               16.572001                      -15.100489
               16.589001                      -15.464934
               16.606001                      -15.844981
               16.622999                      -16.241262
               16.639999                      -16.654351
                  16.657                      -17.084711
                  16.674                       -17.53262
                  16.691                      -17.998077
                  16.708                      -18.480637
                  16.725                      -18.979217
               16.742001                      -19.491802
               16.759001                      -20.015057
               16.775999                       -20.54383
               16.792999                      -21.070554
               16.809999                      -21.584591
                  16.827                      -22.071709
                  16.844                      -22.513947
                  16.861                      -22.890343
                  16.878                      -23.178908
                  16.895                      -23.359989
               16.912001                      -23.420303
               16.929001                      -23.356212
               16.945999                      -23.174696
               16.962999                      -22.891508
                   16.98                      -22.527482
                  16.997                      -22.104572
                  17.014                      -21.642916
                  17.031                      -21.159296
                  17.048                      -20.666734
               17.065001                      -20.174804
               17.082001                      -19.690219
               17.099001                      -19.217473
               17.115999                       -18.75942
               17.132999                      -18.317728
                   17.15                      -17.893239
                  17.167                      -17.486223
                  17.184                       -17.09657
                  17.201                       -16.72392
                  17.218                      -16.367756
               17.235001                      -16.027471
               17.252001                      -15.702406
               17.268999                      -15.391887
               17.285999                      -15.095237
               17.302999                      -14.811799
                   17.32                      -14.540933
                  17.337                      -14.282027
                  17.354                        -14.0345
                  17.371                        -13.7978
                  17.388                      -13.571404
               17.405001                       -13.35482
               17.422001                      -13.147583
               17.438999                      -12.949255
               17.455999                      -12.759421
                  17.473                      -12.577692
                   17.49                      -12.403699
                  17.507                      -12.237093
                  17.524                      -12.077543
                  17.541                      -11.924739
               17.558001                      -11.778382
               17.575001                       -11.63819
               17.591999                      -11.503893
               17.608999                      -11.375236
               17.625999                      -11.251975
                  17.643                      -11.133872
                   17.66                      -11.020703
                  17.677                      -10.912256
                  17.694                      -10.808318
                  17.711                      -10.708694
               17.728001                      -10.613189
               17.745001                       -10.52162
               17.761999                      -10.433804
               17.778999                      -10.349571
                  17.796                      -10.268752
                  17.813                      -10.191185
                   17.83                      -10.116712
                  17.847                      -10.045183
                  17.864                      -9.9764476
               17.881001                      -9.9103656
               17.898001                      -9.8467976
               17.915001                      -9.7856099
               17.931999                      -9.7266736
               17.948999                      -9.6698618
                  17.966                      -9.6150561
                  17.983                      -9.5621381
                      18                      -9.5109979

