        Frequency / GHz                S1,1/abs,dB
                  10.977                      -9.1875743
                 10.9919                      -8.8495303
                 11.0068                      -8.5332108
                 11.0217                      -8.2379443
                 11.0366                      -7.9629597
                 11.0515                      -7.7074176
                 11.0664                      -7.4704326
                 11.0813                      -7.2511029
                 11.0962                      -7.0485411
                 11.1111                      -6.8619019
                  11.126                      -6.6904074
                 11.1409                      -6.5333711
                 11.1558                      -6.3902124
                 11.1707                      -6.2604601
                 11.1856                      -6.1437531
                 11.2005                      -6.0398209
                 11.2154                      -5.9484644
                 11.2303                      -5.8695286
                 11.2452                      -5.8028656
                 11.2601                      -5.7483127
                  11.275                      -5.7056503
                 11.2899                      -5.6745917
                 11.3048                      -5.6547617
                 11.3197                      -5.6456981
                 11.3346                      -5.6468526
                 11.3495                      -5.6576077
                 11.3644                      -5.6773064
                 11.3793                      -5.7052691
                 11.3942                      -5.7408297
                 11.4091                      -5.7833599
                  11.424                      -5.8322864
                 11.4389                      -5.8871038
                 11.4538                      -5.9473681
                 11.4687                      -6.0126938
                 11.4836                      -6.0827239
                 11.4985                      -6.1571094
                 11.5134                      -6.2354807
                 11.5283                      -6.3174276
                 11.5432                      -6.4024872
                 11.5581                      -6.4901461
                  11.573                      -6.5798622
                 11.5879                      -6.6711025
                 11.6028                      -6.7633935
                 11.6177                      -6.8563812
                 11.6326                       -6.949894
                 11.6475                      -7.0439911
                 11.6624                      -7.1390022
                 11.6773                      -7.2355345
                 11.6922                      -7.3344588
                 11.7071                       -7.436864
                  11.722                      -7.5439835
                 11.7369                      -7.6571138
                 11.7518                      -7.7775141
                 11.7667                      -7.9063056
                 11.7816                      -8.0443839
                 11.7965                      -8.1923318
                 11.8114                      -8.3503571
                 11.8263                      -8.5182319
                 11.8412                      -8.6952558
                 11.8561                      -8.8802221
                  11.871                      -9.0713893
                 11.8859                      -9.2664515
                 11.9008                       -9.462505
                 11.9157                      -9.6560122
                 11.9306                      -9.8427699
                 11.9455                      -10.017888
                 11.9604                      -10.175826
                 11.9753                      -10.310491
                 11.9902                      -10.415482
                 12.0051                      -10.484458
                   12.02                      -10.511666
                 12.0349                      -10.492566
                 12.0498                      -10.424437
                 12.0647                      -10.306839
                 12.0796                      -10.141803
                 12.0945                      -9.9336627
                 12.1094                      -9.6885985
                 12.1243                      -9.4139727
                 12.1392                      -9.1176079
                 12.1541                      -8.8071595
                  12.169                      -8.4896302
                 12.1839                      -8.1710692
                 12.1988                      -7.8564417
                 12.2137                      -7.5496196
                 12.2286                       -7.253454
                 12.2435                      -6.9699133
                 12.2584                      -6.7002321
                 12.2733                      -6.4450648
                 12.2882                      -6.2046373
                 12.3031                      -5.9788769
                  12.318                      -5.7675228
                 12.3329                      -5.5702183
                 12.3478                      -5.3865676
                 12.3627                      -5.2161799
                 12.3776                      -5.0586879
                 12.3925                      -4.9137505
                 12.4074                      -4.7810372
                 12.4223                      -4.6602111
                 12.4372                      -4.5509046
                 12.4521                      -4.4526985
                  12.467                      -4.3651105
                 12.4819                      -4.2875902
                 12.4968                      -4.2195287
                 12.5117                      -4.1602755
                 12.5266                      -4.1091691
                 12.5415                      -4.0655791
                 12.5564                       -4.028939
                 12.5713                       -3.998785
                 12.5862                      -3.9747879
                 12.6011                      -3.9567748
                  12.616                       -3.944722
                 12.6309                      -3.9387593
                 12.6458                      -3.9391357
                 12.6607                      -3.9461905
                 12.6756                        -3.96031
                 12.6905                       -3.981898
                 12.7054                      -4.0113291
                 12.7203                      -4.0489328
                 12.7352                      -4.0949878
                 12.7501                      -4.1497197
                  12.765                      -4.2133276
                 12.7799                      -4.2860099
                 12.7948                      -4.3680127
                 12.8097                      -4.4596691
                 12.8246                      -4.5614373
                 12.8395                      -4.6739341
                 12.8544                      -4.7979446
                 12.8693                      -4.9344197
                 12.8842                      -5.0844463
                 12.8991                      -5.2492012
                  12.914                      -5.4298749
                 12.9289                      -5.6275969
                 12.9438                      -5.8433174
                 12.9587                      -6.0777056
                 12.9736                      -6.3310223
                 12.9885                        -6.60298
                 13.0034                      -6.8926084
                 13.0183                      -7.1980982
                 13.0332                      -7.5166482
                 13.0481                      -7.8443085
                  13.063                      -8.1758528
                 13.0779                      -8.5046873
                 13.0928                      -8.8228517
                 13.1077                      -9.1211709
                 13.1226                      -9.3896109
                 13.1375                      -9.6178907
                 13.1524                      -9.7963472
                 13.1673                      -9.9169711
                 13.1822                      -9.9744182
                 13.1971                      -9.9667716
                  13.212                      -9.8958276
                 13.2269                       -9.766837
                 13.2418                      -9.5877631
                 13.2567                      -9.3682729
                 13.2716                      -9.1187052
                 13.2865                      -8.8491845
                 13.3014                      -8.5689942
