        Frequency / GHz                S1,1/abs,dB
               7.5946999                      -10.978864
               7.6096001                      -11.048884
               7.6244998                      -11.117796
                  7.6394                      -11.185744
               7.6543002                      -11.252847
               7.6691999                      -11.319193
               7.6841002                      -11.384835
               7.6989999                      -11.449785
               7.7139001                      -11.514014
               7.7287998                      -11.577448
                  7.7437                      -11.639975
               7.7586002                      -11.701437
                  7.7735                      -11.761653
               7.7884002                      -11.820402
               7.8032999                      -11.877452
               7.8182001                      -11.932554
               7.8330998                      -11.985467
                   7.848                      -12.035959
               7.8628998                      -12.083821
                  7.8778                      -12.128882
               7.8927002                      -12.171019
               7.9075999                      -12.210165
               7.9225001                      -12.246315
               7.9373999                      -12.279538
               7.9523001                       -12.30997
               7.9671998                      -12.337817
                  7.9821                      -12.363353
               7.9970002                      -12.386907
               8.0118999                       -12.40886
               8.0268002                      -12.429622
               8.0417004                      -12.449628
               8.0565996                      -12.469316
               8.0714998                       -12.48911
                  8.0864                      -12.509404
               8.1013002                      -12.530546
               8.1162004                      -12.552821
               8.1310997                      -12.576431
               8.1459999                      -12.601492
               8.1609001                      -12.628009
               8.1758003                      -12.655879
               8.1906996                      -12.684871
               8.2055998                      -12.714633
                  8.2205                      -12.744682
               8.2354002                       -12.77441
               8.2503004                      -12.803096
               8.2651997                       -12.82991
               8.2800999                      -12.853936
               8.2950001                      -12.874191
               8.3099003                      -12.889658
               8.3247995                      -12.899308
               8.3396997                      -12.902151
                  8.3546                      -12.897263
               8.3695002                      -12.883825
               8.3844004                      -12.861163
               8.3992996                      -12.828778
               8.4141998                      -12.786364
                  8.4291                      -12.733829
               8.4440002                      -12.671296
               8.4589005                      -12.599099
               8.4737997                      -12.517764
               8.4886999                      -12.427988
               8.5036001                      -12.330608
               8.5185003                      -12.226564
               8.5333996                       -12.11687
               8.5482998                       -12.00257
                  8.5632                      -11.884716
               8.5781002                      -11.764329
               8.5930004                      -11.642385
               8.6078997                      -11.519794
               8.6227999                      -11.397377
               8.6377001                       -11.27587
               8.6526003                      -11.155911
               8.6674995                      -11.038037
               8.6823997                       -10.92269
                  8.6973                      -10.810211
               8.7122002                      -10.700855
               8.7271004                      -10.594784
               8.7419996                      -10.492082
               8.7568998                      -10.392758
                  8.7718                      -10.296754
               8.7867002                      -10.203949
               8.8016005                      -10.114171
               8.8164997                      -10.027198
               8.8313999                      -9.9427735
               8.8463001                      -9.8606068
               8.8612003                      -9.7803878
               8.8760996                      -9.7017884
               8.8909998                       -9.624476
                  8.9059                      -9.5481229
               8.9208002                      -9.4724095
               8.9357004                      -9.3970388
               8.9505997                      -9.3217406
               8.9654999                      -9.2462804
               8.9804001                      -9.1704685
               8.9953003                      -9.0941638
               9.0101995                      -9.0172773
               9.0250998                      -8.9397765
                    9.04                      -8.8616902
               9.0549002                      -8.7831027
               9.0698004                      -8.7041528
               9.0846996                      -8.6250338
               9.0995998                      -8.5459841
                  9.1145                      -8.4672814
               9.1294003                      -8.3892365
               9.1443005                      -8.3121806
               9.1591997                      -8.2364598
               9.1740999                      -8.1624234
               9.1890001                      -8.0904135
               9.2039003                      -8.0207604
               9.2187996                       -7.953763
               9.2336998                      -7.8896989
                  9.2486                      -7.8287973
               9.2635002                      -7.7712489
               9.2784004                      -7.7171916
               9.2932997                      -7.6667129
               9.3081999                      -7.6198459
               9.3231001                      -7.5765676
               9.3380003                      -7.5368009
               9.3528996                      -7.5004164
               9.3677998                       -7.467236
                  9.3827                      -7.4370384
               9.3976002                      -7.4095641
               9.4125004                      -7.3845231
               9.4273996                      -7.3616017
               9.4422998                      -7.3404751
               9.4572001                      -7.3208124
               9.4721003                      -7.3022897
               9.4870005                      -7.2845984
               9.5018997                      -7.2674507
               9.5167999                      -7.2505942
               9.5317001                      -7.2338135
               9.5466003                      -7.2169356
               9.5614996                      -7.1998362
               9.5763998                       -7.182437
                  9.5913                      -7.1647089
               9.6062002                      -7.1466622
               9.6211004                        -7.12835
               9.6359997                      -7.1098575
               9.6508999                      -7.0912945
               9.6658001                      -7.0727864
               9.6807003                      -7.0544683
               9.6955996                      -7.0364734
               9.7104998                      -7.0189275
                  9.7254                      -7.0019393
               9.7403002                      -6.9855959
               9.7552004                       -6.969959
               9.7700996                      -6.9550597
               9.7849998                      -6.9409007
               9.7999001                      -6.9274558
               9.8148003                      -6.9146697
               9.8297005                      -6.9024696
               9.8445997                      -6.8907615
               9.8594999                      -6.8794454
               9.8744001                      -6.8684176
               9.8893003                      -6.8575829
               9.9041996                      -6.8468613
               9.9190998                      -6.8361928
                   9.934                      -6.8255464
               9.9489002                      -6.8149319
               9.9638004                       -6.804393
               9.9786997                      -6.7940188
               9.9935999                      -6.7839405
                 10.0085                        -6.77433
                 10.0234                      -6.7654004
                 10.0383                       -6.757398
                 10.0532                      -6.7505945
                 10.0681                      -6.7452864
                  10.083                      -6.7417794
                 10.0979                      -6.7403889
                 10.1128                      -6.7414234
                 10.1277                      -6.7451825
                 10.1426                      -6.7519484
                 10.1575                      -6.7619798
                 10.1724                       -6.775507
                 10.1873                        -6.79273
                 10.2022                      -6.8138147
                 10.2171                      -6.8388934
                  10.232                      -6.8680658
                 10.2469                      -6.9013988
                 10.2618                      -6.9389351
                 10.2767                      -6.9806922
                 10.2916                      -7.0266721
                 10.3065                      -7.0768621
                 10.3214                      -7.1312498
                 10.3363                      -7.1898207
                 10.3512                      -7.2525717
                 10.3661                      -7.3195131
                  10.381                      -7.3906739
                 10.3959                      -7.4661136
                 10.4108                      -7.5459142
                 10.4257                      -7.6301885
