        Frequency / GHz                S1,1/abs,dB
               8.9953003                      -19.672769
               9.0101995                      -19.538939
               9.0250998                      -19.409767
                    9.04                      -19.285458
               9.0549002                      -19.166194
               9.0698004                      -19.052142
               9.0846996                      -18.943451
               9.0995998                      -18.840265
                  9.1145                      -18.742708
               9.1294003                      -18.650903
               9.1443005                      -18.564964
               9.1591997                         -18.485
               9.1740999                      -18.411114
               9.1890001                      -18.343408
               9.2039003                      -18.281983
               9.2187996                      -18.226936
               9.2336998                      -18.178364
                  9.2486                      -18.136367
               9.2635002                      -18.101041
               9.2784004                      -18.072489
               9.2932997                      -18.050811
               9.3081999                      -18.036111
               9.3231001                      -18.028497
               9.3380003                      -18.028077
               9.3528996                      -18.034962
               9.3677998                      -18.049271
                  9.3827                       -18.07112
               9.3976002                      -18.100631
               9.4125004                      -18.137929
               9.4273996                      -18.183141
               9.4422998                      -18.236396
               9.4572001                      -18.297826
               9.4721003                       -18.36756
               9.4870005                       -18.44573
               9.5018997                      -18.532463
               9.5167999                      -18.627884
               9.5317001                      -18.732105
               9.5466003                      -18.845231
               9.5614996                       -18.96735
               9.5763998                       -19.09853
                  9.5913                      -19.238808
               9.6062002                      -19.388183
               9.6211004                      -19.546605
               9.6359997                      -19.713962
               9.6508999                      -19.890063
               9.6658001                      -20.074613
               9.6807003                      -20.267192
               9.6955996                      -20.467227
               9.7104998                      -20.673947
                  9.7254                      -20.886348
               9.7403002                      -21.103145
               9.7552004                      -21.322718
               9.7700996                      -21.543054
               9.7849998                      -21.761696
               9.7999001                      -21.975695
               9.8148003                      -22.181578
               9.8297005                      -22.375351
               9.8445997                      -22.552539
               9.8594999                      -22.708298
               9.8744001                      -22.837584
               9.8893003                      -22.935412
               9.9041996                      -22.997178
               9.9190998                      -23.019007
                   9.934                      -22.998106
               9.9489002                      -22.933025
               9.9638004                       -22.82381
               9.9786997                      -22.671997
               9.9935999                      -22.480446
                 10.0085                      -22.253068
                 10.0234                      -21.994474
                 10.0383                      -21.709625
                 10.0532                      -21.403512
                 10.0681                      -21.080912
                  10.083                      -20.746219
                 10.0979                      -20.403338
                 10.1128                      -20.055651
                 10.1277                       -19.70602
                 10.1426                      -19.356817
                 10.1575                      -19.009972
                 10.1724                      -18.667032
                 10.1873                       -18.32921
                 10.2022                      -17.997442
                 10.2171                      -17.672433
                  10.232                        -17.3547
                 10.2469                      -17.044603
                 10.2618                      -16.742378
                 10.2767                      -16.448164
                 10.2916                      -16.162021
                 10.3065                      -15.883945
                 10.3214                      -15.613886
                 10.3363                      -15.351754
                 10.3512                      -15.097432
                 10.3661                      -14.850781
                  10.381                      -14.611648
                 10.3959                      -14.379866
                 10.4108                      -14.155263
                 10.4257                      -13.937658
                 10.4406                      -13.726874
                 10.4555                      -13.522726
                 10.4704                      -13.325036
                 10.4853                      -13.133621
                 10.5002                      -12.948306
                 10.5151                      -12.768915
                   10.53                      -12.595277
                 10.5449                      -12.427225
                 10.5598                      -12.264593
                 10.5747                      -12.107223
                 10.5896                      -11.954958
                 10.6045                      -11.807646
                 10.6194                       -11.66514
                 10.6343                      -11.527293
                 10.6492                      -11.393967
                 10.6641                      -11.265027
                  10.679                      -11.140336
                 10.6939                      -11.019769
                 10.7088                        -10.9032
                 10.7237                      -10.790507
                 10.7386                      -10.681573
                 10.7535                      -10.576282
                 10.7684                      -10.474524
                 10.7833                      -10.376191
                 10.7982                      -10.281179
                 10.8131                      -10.189388
                  10.828                       -10.10072
                 10.8429                      -10.015081
                 10.8578                      -9.9323804
                 10.8727                      -9.8525299
                 10.8876                      -9.7754468
                 10.9025                      -9.7010499
                 10.9174                       -9.629262
                 10.9323                      -9.5600097
                 10.9472                      -9.4932218
                 10.9621                      -9.4288331
                  10.977                      -9.3667782
                 10.9919                      -9.3070002
                 11.0068                      -9.2494399
                 11.0217                      -9.1940475
                 11.0366                       -9.140772
                 11.0515                      -9.0895689
                 11.0664                      -9.0403981
                 11.0813                       -8.993219
                 11.0962                          -8.948
                 11.1111                      -8.9047098
                  11.126                      -8.8633223
                 11.1409                      -8.8238135
                 11.1558                      -8.7861648
                 11.1707                      -8.7503611
                 11.1856                        -8.71639
                 11.2005                      -8.6842446
                 11.2154                      -8.6539177
                 11.2303                      -8.6254105
                 11.2452                       -8.598726
                 11.2601                      -8.5738679
                  11.275                      -8.5508466
                 11.2899                      -8.5296744
                 11.3048                      -8.5103667
                 11.3197                      -8.4929432
                 11.3346                      -8.4774263
                 11.3495                      -8.4638382
                 11.3644                      -8.4522099
                 11.3793                      -8.4425694
                 11.3942                       -8.434951
                 11.4091                      -8.4293898
                  11.424                       -8.425924
                 11.4389                      -8.4245944
                 11.4538                      -8.4254444
                 11.4687                      -8.4285179
                 11.4836                      -8.4338624
                 11.4985                       -8.441527
                 11.5134                      -8.4515619
                 11.5283                      -8.4640211
                 11.5432                      -8.4789575
                 11.5581                      -8.4964292
                  11.573                      -8.5164927
                 11.5879                      -8.5392093
                 11.6028                      -8.5646387
                 11.6177                      -8.5928427
                 11.6326                      -8.6238857
                 11.6475                      -8.6578327
                 11.6624                      -8.6947521
                 11.6773                      -8.7347106
                 11.6922                      -8.7777781
                 11.7071                      -8.8240256
                  11.722                      -8.8735254
                 11.7369                      -8.9263511
                 11.7518                      -8.9825779
                 11.7667                      -9.0422821
                 11.7816                       -9.105543
                 11.7965                      -9.1724379
                 11.8114                       -9.243052
                 11.8263                       -9.317466
                 11.8412                      -9.3957655
                 11.8561                      -9.4780363
                  11.871                      -9.5643686
                 11.8859                      -9.6548532
                 11.9008                      -9.7495814
                 11.9157                       -9.848652
                 11.9306                      -9.9521583
                 11.9455                      -10.060205
                 11.9604                      -10.172892
                 11.9753                      -10.290326
                 11.9902                      -10.412616
                 12.0051                      -10.539872
                   12.02                      -10.672212
                 12.0349                      -10.809751
                 12.0498                      -10.952613
                 12.0647                      -11.100921
                 12.0796                      -11.254806
                 12.0945                      -11.414398
                 12.1094                      -11.579835
                 12.1243                      -11.751255
                 12.1392                      -11.928804
                 12.1541                      -12.112626
                  12.169                      -12.302872
                 12.1839                      -12.499696
                 12.1988                      -12.703251
                 12.2137                      -12.913696
                 12.2286                      -13.131187
                 12.2435                      -13.355883
                 12.2584                      -13.587938
                 12.2733                      -13.827504
                 12.2882                      -14.074728
                 12.3031                      -14.329742
                  12.318                       -14.59267
                 12.3329                      -14.863615
                 12.3478                      -15.142655
                 12.3627                      -15.429835
                 12.3776                      -15.725159
                 12.3925                      -16.028573
                 12.4074                      -16.339959
                 12.4223                      -16.659106
                 12.4372                      -16.985694
                 12.4521                       -17.31927
                  12.467                      -17.659214
                 12.4819                      -18.004694
                 12.4968                      -18.354639
                 12.5117                      -18.707679
                 12.5266                      -19.062097
                 12.5415                      -19.415778
                 12.5564                      -19.766156
                 12.5713                      -20.110183
                 12.5862                      -20.444303
                 12.6011                      -20.764475
                  12.616                      -21.066234
                 12.6309                      -21.344822
                 12.6458                      -21.595379
                 12.6607                      -21.813222
                 12.6756                      -21.994152
                 12.6905                      -22.134802
                 12.7054                      -22.232936
                 12.7203                      -22.287673
                 12.7352                      -22.299573
                 12.7501                      -22.270586
                  12.765                      -22.203856
                 12.7799                      -22.103432
                 12.7948                      -21.973934
                 12.8097                      -21.820222
                 12.8246                      -21.647118
                 12.8395                      -21.459186
                 12.8544                      -21.260597
                 12.8693                       -21.05504
                 12.8842                      -20.845702
                 12.8991                       -20.63528
                  12.914                      -20.426008
                 12.9289                      -20.219711
                 12.9438                      -20.017857
                 12.9587                      -19.821601
                 12.9736                      -19.631848
                 12.9885                      -19.449281
                 13.0034                      -19.274414
                 13.0183                      -19.107613
                 13.0332                      -18.949133
                 13.0481                      -18.799134
                  13.063                      -18.657704
                 13.0779                      -18.524874
                 13.0928                      -18.400629
                 13.1077                      -18.284919
                 13.1226                      -18.177669
                 13.1375                      -18.078786
                 13.1524                       -17.98816
                 13.1673                      -17.905671
                 13.1822                      -17.831196
                 13.1971                      -17.764605
                  13.212                      -17.705766
                 13.2269                       -17.65455
                 13.2418                      -17.610826
                 13.2567                      -17.574471
                 13.2716                      -17.545357
                 13.2865                      -17.523366
                 13.3014                      -17.508383
                 13.3163                      -17.500297
                 13.3312                         -17.499
                 13.3461                      -17.504392
                  13.361                      -17.516378
                 13.3759                      -17.534865
                 13.3908                       -17.55977
                 13.4057                       -17.59101
                 13.4206                      -17.628511
                 13.4355                      -17.672203
                 13.4504                      -17.722021
                 13.4653                      -17.777903
                 13.4802                      -17.839798
                 13.4951                      -17.907653
                   13.51                      -17.981423
                 13.5249                      -18.061069
                 13.5398                      -18.146552
                 13.5547                      -18.237843
                 13.5696                      -18.334914
                 13.5845                      -18.437739
                 13.5994                        -18.5463
                 13.6143                      -18.660578
                 13.6292                      -18.780556
                 13.6441                      -18.906225
                  13.659                      -19.037571
                 13.6739                      -19.174582
                 13.6888                      -19.317245
                 13.7037                      -19.465545
                 13.7186                      -19.619462
                 13.7335                      -19.778968
                 13.7484                      -19.944032
                 13.7633                      -20.114602
